Nota_Matematica,IAA,Fase Ideal,Turma,RA,INDE,Nota_Portugues,IDA,IAN,Ano Nascimento,IPV,IPS,Ano ingresso,Pedra,Instituição de ensino,Nome Anonimizado,IEG,Idade,Fase,Defasagem,Gênero,Ano_Referencia
10.0,9.168,Fase 4 (9° ano),3I,RA-1537,8.176263231333333,6.0,8.666666666666666,5.0,2010,8.67,8.135,2024,Topázio,Pública,Aluno-1537,8.33064949,14,3I,-1,Feminino,2024
8.0,10.002,Fase 2 (5° e 6° ano),3K,RA-599,8.3569352941,7.0,7.666666666666667,10.0,2012,7.28,9.375,2022,Topázio,Pública,Aluno-599,8.607843137333333,12,3K,1,Masculino,2024
10.0,9.168,Fase 2 (5° e 6° ano),3K,RA-651,8.689300000100001,6.0,7.5,10.0,2012,8.336666667,7.51,2022,Topázio,Pública,Aluno-651,10.0,12,3K,1,Feminino,2024
8.0,8.334,Fase 3 (7° e 8° ano),3K,RA-1131,8.2889555555,7.0,8.333333333333334,10.0,2011,7.893333333,6.255,2023,Topázio,Privada - Programa de Apadrinhamento,Aluno-1131,9.277777777666666,13,3K,0,Feminino,2024
6.0,8.751,Fase 3 (7° e 8° ano),3K,RA-403,8.008488888833334,8.0,7.666666666666667,10.0,2010,7.613333333,7.51,2021,Topázio,Pública,Aluno-403,7.361111111,14,3K,0,Masculino,2024
7.5,9.168,Fase 2 (5° e 6° ano),3K,RA-1538,7.9631703704333345,6.0,7.166666666666667,10.0,2010,7.106666667,8.13,2021,Ametista,Pública,Aluno-1538,7.935185184999999,13,3K,1,Masculino,2024
6.0,9.168,Fase 3 (7° e 8° ano),3K,RA-469,7.684639869300001,4.0,5.0,10.0,2011,6.94,7.51,2022,Ametista,Pública,Aluno-469,9.498366013,13,3K,0,Feminino,2024
9.0,9.585,Fase 3 (7° e 8° ano),3K,RA-1121,8.407166666633334,5.0,6.666666666666667,10.0,2012,8.28,7.51,2023,Topázio,Pública,Aluno-1121,10.0,12,3K,0,Masculino,2024
5.0,8.751,Fase 2 (5° e 6° ano),3K,RA-1122,7.817322222166666,4.5,5.333333333333333,10.0,2012,7.22,7.51,2023,Ametista,Pública,Aluno-1122,9.861111111,12,3K,1,Masculino,2024
3.0,7.5,Fase 4 (9° ano),3K,RA-422,5.544981481433334,4.5,2.8333333333333335,5.0,2010,5.5,7.51,2022,Quartzo,Pública,Aluno-422,6.157407407333333,14,3K,-1,Masculino,2024
5.0,8.751,Fase 2 (5° e 6° ano),3K,RA-1117,7.601562962866668,5.0,5.666666666666667,10.0,2012,6.833333333,7.51,2023,Ametista,Pública,Aluno-1117,8.314814814666667,12,3K,1,Feminino,2024
6.0,6.667,Fase 3 (7° e 8° ano),3K,RA-1539,7.709588888900001,7.0,6.833333333333333,10.0,2011,7.056666667,6.885,2024,Ametista,Pública,Aluno-1539,9.027777777666666,13,3K,0,Feminino,2024
5.0,10.002,Fase 5 (1° EM),3K,RA-618,6.718348148233334,4.5,4.166666666666667,5.0,2009,6.826666667,6.88,2021,Agata,Pública,Aluno-618,8.324074074,15,3K,-2,Masculino,2024
5.0,7.5,Fase 3 (7° e 8° ano),3K,RA-669,6.6438703703,6.0,5.333333333333333,10.0,2011,6.883333333,7.51,2022,Agata,Pública,Aluno-669,4.851851851666666,12,3K,0,Masculino,2024
3.0,7.5,Fase 3 (7° e 8° ano),3K,RA-408,6.5276296297,5.5,4.833333333333333,10.0,2010,6.776666667,7.51,2022,Agata,Pública,Aluno-408,4.981481481666667,14,3K,0,Feminino,2024
8.0,9.585,Fase 2 (5° e 6° ano),3K,RA-610,7.894888888933334,5.0,6.333333333333333,10.0,2013,8.336666667,3.76,2022,Ametista,Pública,Aluno-610,9.694444444333334,11,3K,1,Feminino,2024
7.0,9.585,Fase 3 (7° e 8° ano),3K,RA-409,8.225462962900002,7.5,7.166666666666667,10.0,2011,7.223333333,7.51,2022,Topázio,Pública,Aluno-409,9.231481481333333,13,3K,0,Feminino,2024
3.0,9.168,Fase 4 (9° ano),3L,RA-464,6.872009064333334,3.5,4.333333333333333,5.0,2009,7.1175,8.76,2022,Agata,Pública,Aluno-464,7.851461988333334,15,3L,-1,Feminino,2024
9.0,8.751,Fase 3 (7° e 8° ano),3L,RA-1165,7.908044272466667,7.5,8.0,10.0,2011,7.83,8.135,2023,Ametista,Pública,Aluno-1165,6.829721362333333,13,3L,0,Feminino,2024
3.0,8.751,Fase 4 (9° ano),3L,RA-466,6.778749122800001,6.5,4.0,5.0,2009,7.665,8.76,2022,Agata,Pública,Aluno-466,7.223245614,15,3L,-1,Masculino,2024
9.0,7.917,Fase 3 (7° e 8° ano),3L,RA-414,7.187625925933334,3.0,6.0,10.0,2010,5.67,7.51,2021,Ametista,Pública,Aluno-414,8.429629629666666,14,3L,0,Feminino,2024
7.0,6.666,Fase 3 (7° e 8° ano),3L,RA-401,6.728911403533334,5.0,4.833333333333333,10.0,2010,6.915,6.885,2021,Agata,Pública,Aluno-401,6.839473684333334,14,3L,0,Feminino,2024
5.0,9.585,Fase 3 (7° e 8° ano),3L,RA-1141,6.793890866866667,4.5,4.166666666666667,10.0,2011,6.7825,7.51,2023,Agata,Pública,Aluno-1141,6.191537667666666,13,3L,0,Feminino,2024
7.0,7.917,Fase 2 (5° e 6° ano),3L,RA-592,7.121622213600001,8.0,7.833333333333333,10.0,2012,7.625,2.51,2021,Ametista,Privada,Aluno-592,6.108152734666667,12,3L,1,Feminino,2024
4.0,9.168,Fase 4 (9° ano),3L,RA-474,6.024753703733333,3.0,3.0,5.0,2009,6.8725,7.51,2021,Agata,Pública,Aluno-474,5.818518518666667,15,3L,-1,Masculino,2024
9.0,9.585,Fase 3 (7° e 8° ano),3L,RA-602,8.647409313733334,5.0,7.333333333333333,10.0,2011,8.545,7.51,2021,Topázio,Pública,Aluno-602,9.670588235333334,13,3L,0,Masculino,2024
10.0,10.002,Fase 3 (7° e 8° ano),3L,RA-666,8.185838802933334,5.5,7.166666666666667,10.0,2012,8.375,7.51,2022,Topázio,Pública,Aluno-666,7.881527348,12,3L,0,Masculino,2024
8.0,8.334,Fase 2 (5° e 6° ano),3L,RA-604,7.429623555266667,5.5,7.0,10.0,2012,6.21,8.13,2021,Ametista,Pública,Aluno-604,7.5029927763333335,12,3L,1,Feminino,2024
7.0,7.917,Fase 3 (7° e 8° ano),3L,RA-476,6.7359982456,4.0,4.5,10.0,2010,6.745,7.51,2021,Agata,Pública,Aluno-476,6.5964912280000005,14,3L,0,Feminino,2024
6.0,5.833,Fase 3 (7° e 8° ano),3L,RA-423,6.616193704866666,3.5,4.333333333333333,10.0,2010,6.8275,8.13,2022,Agata,Pública,Aluno-423,6.501135191,14,3L,0,Feminino,2024
7.0,8.334,Fase 3 (7° e 8° ano),3L,RA-631,6.795673420466667,3.5,4.166666666666667,10.0,2010,6.245,8.75,2022,Agata,Pública,Aluno-631,7.2122004356666665,14,3L,0,Masculino,2024
5.5,8.751,Fase 2 (5° e 6° ano),3M,RA-658,7.507033333333333,2.5,3.6666666666666665,10.0,2012,6.738,8.135,2022,Ametista,Pública,Aluno-658,10.0,12,3M,1,Feminino,2024
2.0,8.334,Fase 4 (9° ano),3M,RA-1540,5.696233333333334,2.0,2.6666666666666665,5.0,2010,6.83,7.51,2024,Quartzo,Pública,Aluno-1540,5.0,14,3M,-1,Feminino,2024
9.0,9.168,Fase 3 (7° e 8° ano),3M,RA-1541,8.337,7.0,8.166666666666666,10.0,2011,7.736,6.88,2024,Topázio,Pública,Aluno-1541,8.633333333333333,13,3M,0,Masculino,2024
5.0,8.751,Fase 3 (7° e 8° ano),3M,RA-1114,7.437466666666667,3.0,5.0,10.0,2011,7.836,2.51,2023,Ametista,Pública,Aluno-1114,9.533333333333333,12,3M,0,Feminino,2024
4.5,7.917,Fase 3 (7° e 8° ano),3M,RA-662,7.1074778554666675,5.0,4.166666666666667,10.0,2011,7.234,7.51,2022,Ametista,Pública,Aluno-662,7.6107226106666666,13,3M,0,Feminino,2024
2.5,9.168,Fase 3 (7° e 8° ano),3M,RA-760,6.942581818200001,3.5,5.0,10.0,2011,6.158,7.51,2021,Agata,Pública,Aluno-760,7.090909091,13,3M,0,Masculino,2024
1.0,7.501,Fase 5 (1° EM),3M,RA-1542,6.0886079922,3.5,3.1666666666666665,5.0,2008,6.966,8.135,2024,Agata,Pública,Aluno-1542,6.304873294333333,16,3M,-2,Feminino,2024
6.0,8.334,Fase 3 (7° e 8° ano),3M,RA-404,6.624588235266668,5.0,5.666666666666667,10.0,2010,6.998,2.51,2021,Agata,Pública,Aluno-404,6.286274509666666,14,3M,0,Feminino,2024
6.0,9.585,Fase 4 (9° ano),3M,RA-1119,7.388266666666667,3.5,5.666666666666667,5.0,2010,7.698,7.51,2023,Ametista,Pública,Aluno-1119,8.716666666666667,14,3M,-1,Feminino,2024
1.0,0.0,Fase 4 (9° ano),3M,RA-1116,3.7894777778,3.0,2.3333333333333335,5.0,2009,5.066,6.26,2023,Quartzo,Pública,Aluno-1116,3.3555555556666667,15,3M,-1,Masculino,2024
5.5,9.168,Fase 3 (7° e 8° ano),3M,RA-667,7.177130604266668,4.5,4.666666666666667,10.0,2011,6.966,7.51,2021,Ametista,Pública,Aluno-667,7.038986354666666,13,3M,0,Masculino,2024
1.5,7.5,Fase 3 (7° e 8° ano),3M,RA-605,6.0175222222,3.5,2.6666666666666665,10.0,2010,5.534,6.885,2021,Agata,Pública,Aluno-605,6.194444444333333,13,3M,0,Feminino,2024
6.0,7.5,Fase 4 (9° ano),3M,RA-1543,6.754584615400001,4.0,5.0,5.0,2010,7.066,7.51,2024,Agata,Pública,Aluno-1543,8.076923077,14,3M,-1,Masculino,2024
3.0,7.084,Fase 3 (7° e 8° ano),3M,RA-1118,7.0305545924,4.5,3.8333333333333335,10.0,2010,6.866,9.38,2023,Ametista,Pública,Aluno-1118,7.846439628666666,14,3M,0,Feminino,2024
5.5,8.334,Fase 4 (9° ano),3M,RA-1544,6.905568627466667,5.5,5.833333333333333,5.0,2010,6.598,6.885,2024,Agata,Pública,Aluno-1544,8.674509804,14,3M,-1,Feminino,2024
8.0,7.501,Fase 3 (7° e 8° ano),3N,RA-1545,7.296598575533334,6.5,8.166666666666666,10.0,2012,6.165,8.13,2024,Ametista,Pública,Aluno-1545,6.210826211,12,3N,0,Feminino,2024
8.5,9.168,Fase 3 (7° e 8° ano),3N,RA-1127,8.180966666666668,4.5,5.833333333333333,10.0,2012,7.67,7.51,2023,Topázio,Pública,Aluno-1127,10.0,12,3N,0,Feminino,2024
9.0,9.168,Fase 3 (7° e 8° ano),3N,RA-1129,7.360417647066668,5.5,6.833333333333333,10.0,2012,5.745,8.13,2023,Ametista,Pública,Aluno-1129,7.137254902,12,3N,0,Masculino,2024
5.0,8.334,Fase 3 (7° e 8° ano),3N,RA-1546,6.900662108266667,3.0,4.666666666666667,10.0,2010,6.17,8.75,2024,Agata,Pública,Aluno-1546,6.374643874666667,14,3N,0,Masculino,2024
7.5,8.751,Fase 3 (7° e 8° ano),3N,RA-1130,6.563952941199999,3.5,4.333333333333333,10.0,2012,5.33,8.13,2023,Agata,Pública,Aluno-1130,6.278431372666667,12,3N,0,Masculino,2024
8.5,9.585,Fase 4 (9° ano),3N,RA-1168,6.864053921600001,3.5,5.666666666666667,5.0,2010,6.33,7.51,2023,Agata,Pública,Aluno-1168,7.682352941333334,14,3N,-1,Feminino,2024
8.0,8.334,Fase 4 (9° ano),3N,RA-613,7.4019,6.0,7.333333333333333,5.0,2009,6.25,7.51,2021,Ametista,Pública,Aluno-613,9.566666666666666,15,3N,-1,Masculino,2024
6.5,7.918,Fase 3 (7° e 8° ano),3N,RA-433,7.218157142866668,4.0,4.833333333333333,10.0,2010,6.415,8.13,2022,Ametista,Pública,Aluno-433,8.380952381,14,3N,0,Masculino,2024
9.5,7.917,Fase 4 (9° ano),3N,RA-1547,6.748480626800001,6.0,6.666666666666667,5.0,2009,6.335,8.13,2024,Agata,Pública,Aluno-1547,6.467236467333334,14,3N,-1,Feminino,2024
9.0,8.334,Fase 3 (7° e 8° ano),3N,RA-1548,6.482499715066667,4.5,4.833333333333333,10.0,2011,5.665,7.51,2024,Agata,Pública,Aluno-1548,5.2421652420000004,13,3N,0,Feminino,2024
9.0,10.002,Fase 6 (2° EM),3N,RA-304,6.852411484600001,5.5,7.166666666666667,2.5,2007,5.825,7.51,2021,Agata,Pública,Aluno-304,7.826890756333333,16,3N,-3,Masculino,2024
5.5,9.585,Fase 5 (1° EM),3N,RA-1549,6.514862200466668,3.0,4.166666666666667,5.0,2009,6.325,7.51,2024,Agata,Pública,Aluno-1549,7.441394335666668,15,3N,-2,Masculino,2024
0.0,7.917,Fase 3 (7° e 8° ano),3P,RA-632,7.515491249000001,6.0,4.166666666666667,10.0,2012,7.875,6.875,2022,Ametista,Pública,Aluno-632,8.999164578333334,12,3P,0,Feminino,2024
4.0,4.584,Fase 3 (7° e 8° ano),3P,RA-633,5.228470175466667,6.0,3.3333333333333335,10.0,2011,6.1175,2.51,2021,Quartzo,Pública,Aluno-633,4.707017544,13,3P,0,Feminino,2024
1.0,8.334,Fase 2 (5° e 6° ano),3P,RA-1137,7.1837526524666675,4.5,3.5,10.0,2013,7.4575,8.13,2023,Ametista,Pública,Aluno-1137,7.588638262333333,11,3P,1,Feminino,2024
9.0,10.002,Fase 4 (9° ano),3P,RA-646,7.715491666666668,4.5,6.166666666666667,5.0,2009,7.7475,7.51,2021,Ametista,Pública,Aluno-646,9.266666666666667,14,3P,-1,Masculino,2024
5.0,9.585,Fase 4 (9° ano),3P,RA-1550,6.064236111066667,3.0,4.333333333333333,5.0,2009,6.2025,7.51,2024,Agata,Pública,Aluno-1550,5.222222222,15,3P,-1,Masculino,2024
5.0,8.334,Fase 2 (5° e 6° ano),3P,RA-1139,6.906276357600001,3.0,4.666666666666667,10.0,2012,7.04,7.51,2023,Agata,Pública,Aluno-1139,6.152715121333333,12,3P,1,Masculino,2024
2.0,8.334,Fase 4 (9° ano),3P,RA-444,5.410188638266668,5.0,3.6666666666666665,5.0,2009,5.96,2.51,2021,Quartzo,Pública,Aluno-444,6.377276524666667,14,3P,-1,Masculino,2024
3.0,7.917,Fase 3 (7° e 8° ano),3P,RA-445,7.3416246032,6.0,4.0,10.0,2010,7.3725,7.51,2022,Ametista,Pública,Aluno-445,8.715873016,14,3P,0,Masculino,2024
1.0,7.917,Fase 3 (7° e 8° ano),3P,RA-639,5.7693807644,4.5,3.8333333333333335,10.0,2012,6.1625,2.51,2021,Quartzo,Pública,Aluno-639,5.278195488666667,12,3P,0,Feminino,2024
10.0,8.334,Fase 3 (7° e 8° ano),3P,RA-1142,8.390566666666668,8.0,8.5,10.0,2012,7.335,7.51,2023,Topázio,Pública,Aluno-1142,9.133333333333333,12,3P,0,Feminino,2024
1.0,9.585,Fase 5 (1° EM),3P,RA-1551,5.9717087542,5.5,3.5,5.0,2009,6.79,7.51,2024,Quartzo,Pública,Aluno-1551,4.7710437709999995,15,3P,-2,Masculino,2024
3.0,8.751,Fase 4 (9° ano),3P,RA-458,5.680161507933333,4.0,4.0,5.0,2009,6.83,6.88,2021,Quartzo,Pública,Aluno-458,3.7396825396666666,15,3P,-1,Masculino,2024
1.0,9.585,Fase 3 (7° e 8° ano),3P,RA-1552,7.443301282066667,4.5,3.1666666666666665,10.0,2011,7.165,7.51,2024,Ametista,Pública,Aluno-1552,9.743589743666666,13,3P,0,Masculino,2024
1.0,9.168,Fase 5 (1° EM),3P,RA-1170,6.095440873,2.5,3.5,5.0,2009,6.7475,8.13,2023,Agata,Pública,Aluno-1170,5.565079365,15,3P,-2,Masculino,2024
2.0,9.585,Fase 3 (7° e 8° ano),3P,RA-642,7.082591269866667,5.0,4.0,10.0,2012,6.9975,3.76,2021,Ametista,Pública,Aluno-642,9.149206349333333,12,3P,0,Feminino,2024
6.0,8.334,Fase 3 (7° e 8° ano),3R,RA-1553,7.641184313700001,5.0,4.333333333333333,10.0,2011,7.78,7.51,2024,Ametista,Pública,Aluno-1553,9.003921568666668,13,3R,0,Masculino,2024
3.0,6.666,Fase 5 (1° EM),3R,RA-1554,6.941692592633334,4.5,4.0,5.0,2009,7.22,8.76,2024,Agata,Pública,Aluno-1554,9.629629629666667,15,3R,-2,Masculino,2024
5.5,8.751,Fase 3 (7° e 8° ano),3R,RA-649,6.985329691766667,4.0,3.6666666666666665,10.0,2010,7.333333333,8.76,2021,Agata,Pública,Aluno-649,6.004481792666667,14,3R,0,Feminino,2024
1.0,8.751,Fase 4 (9° ano),3R,RA-1136,5.458179831866667,2.0,1.6666666666666667,5.0,2009,6.383333333,8.135,2023,Quartzo,Pública,Aluno-1136,4.547899159666667,14,3R,-1,Feminino,2024
6.5,8.751,Fase 3 (7° e 8° ano),3R,RA-653,8.103217647033333,4.5,5.166666666666667,10.0,2011,7.89,8.76,2022,Topázio,Pública,Aluno-653,9.537254901999999,13,3R,0,Feminino,2024
9.0,7.083,Fase 3 (7° e 8° ano),3R,RA-456,8.331124561366668,6.0,6.5,10.0,2010,8.893333333,7.51,2022,Topázio,Pública,Aluno-456,9.382456140333334,13,3R,0,Feminino,2024
8.0,7.501,Fase 3 (7° e 8° ano),3R,RA-655,8.238600000066668,4.0,6.833333333333333,10.0,2010,7.166666667,8.76,2021,Topázio,Pública,Aluno-655,10.0,14,3R,0,Feminino,2024
5.0,9.168,Fase 3 (7° e 8° ano),3R,RA-656,6.668152941266667,3.5,4.166666666666667,10.0,2011,6.106666667,7.51,2021,Agata,Pública,Aluno-656,5.978431372666667,13,3R,0,Feminino,2024
8.0,8.751,Fase 3 (7° e 8° ano),3R,RA-657,8.207433333400001,4.5,7.5,10.0,2010,7.056666667,6.885,2021,Topázio,Pública,Aluno-657,9.6,13,3R,0,Feminino,2024
9.0,8.334,Fase 3 (7° e 8° ano),3R,RA-1555,7.4827333334,0.0,3.0,10.0,2011,8.056666667,6.255,2024,Ametista,Pública,Aluno-1555,10.0,13,3R,0,Masculino,2024
3.0,8.751,Fase 3 (7° e 8° ano),3R,RA-461,7.5447559291,4.5,4.5,10.0,2010,7.056666667,7.51,2021,Ametista,Pública,Aluno-461,9.182446312,13,3R,0,Feminino,2024
8.5,7.083,Fase 3 (7° e 8° ano),3U,RA-398,7.2457999999666685,7.5,8.0,10.0,2012,6.553333333,7.51,2022,Ametista,Pública,Aluno-398,5.733333333333333,12,3U,0,Feminino,2024
7.5,9.168,Fase 2 (5° e 6° ano),3U,RA-586,8.702387301666668,8.0,8.5,10.0,2012,8.056666667,7.51,2021,Topázio,Privada - Programa de Apadrinhamento,Aluno-586,9.241269841333333,11,3U,1,Feminino,2024
3.5,8.334,Fase 4 (9° ano),3U,RA-623,6.357733333300001,2.5,4.0,5.0,2009,7.05,6.885,2022,Agata,Pública,Aluno-623,7.3999999999999995,15,3U,-1,Masculino,2024
8.5,9.168,Fase 2 (5° e 6° ano),3U,RA-588,8.676133333333334,8.0,7.833333333333333,10.0,2013,8.0,7.51,2021,Topázio,Privada - Programa de Apadrinhamento,Aluno-588,9.833333333333334,11,3U,1,Feminino,2024
5.5,9.585,Fase 3 (7° e 8° ano),3U,RA-626,6.407590225500001,3.5,5.333333333333333,10.0,2011,6.443333333,6.885,2021,Agata,Pública,Aluno-626,3.380451127666667,13,3U,0,Masculino,2024
3.5,7.917,Fase 3 (7° e 8° ano),3U,RA-1556,6.666811111166668,5.0,4.0,10.0,2010,7.44,7.51,2024,Agata,Pública,Aluno-1556,5.222222222333333,14,3U,0,Masculino,2024
3.0,8.751,Fase 3 (7° e 8° ano),3U,RA-455,7.098988888900001,6.5,4.5,10.0,2010,7.276666667,8.13,2022,Ametista,Pública,Aluno-455,6.111111111,14,3U,0,Feminino,2024
8.0,9.585,Fase 4 (9° ano),3U,RA-614,7.8284999999666685,4.5,6.833333333333333,5.0,2010,7.603333333,7.51,2021,Ametista,Pública,Aluno-614,9.700000000000001,14,3U,-1,Masculino,2024
5.5,7.084,Fase 3 (7° e 8° ano),3U,RA-434,6.610947619100001,5.5,5.5,10.0,2011,6.55,7.51,2022,Agata,Pública,Aluno-434,5.061904762,13,3U,0,Masculino,2024
4.5,9.585,Fase 3 (7° e 8° ano),3U,RA-603,6.942277777866667,5.5,4.666666666666667,10.0,2011,6.216666667,6.885,2022,Agata,Pública,Aluno-603,7.155555555666666,12,3U,0,Masculino,2024
5.0,9.168,Fase 2 (5° e 6° ano),3U,RA-1133,8.238553968266668,3.5,4.5,10.0,2013,8.83,8.75,2023,Topázio,Pública,Aluno-1133,9.841269841333334,11,3U,1,Feminino,2024
3.0,7.5,Fase 3 (7° e 8° ano),3U,RA-616,5.457877193033333,3.5,3.8333333333333335,10.0,2010,4.946666667,6.885,2021,Quartzo,Pública,Aluno-616,3.087719298333333,14,3U,0,Masculino,2024
6.0,8.751,Fase 3 (7° e 8° ano),3U,RA-1134,7.7564571427,5.5,6.0,10.0,2011,6.883333333,7.51,2023,Ametista,Pública,Aluno-1134,8.914285714,12,3U,0,Masculino,2024
6.0,9.585,Fase 3 (7° e 8° ano),3U,RA-1557,8.228500000033334,6.25,7.0,10.0,2010,7.72,7.51,2024,Topázio,Pública,Aluno-1557,8.916666666666666,14,3U,0,Feminino,2024
9.0,9.585,Fase 2 (5° e 6° ano),3U,RA-670,8.8602539683,7.0,8.666666666666666,10.0,2012,8.166666667,7.51,2022,Topázio,Privada - Programa de Apadrinhamento,Aluno-670,9.441269841333334,12,3U,1,Feminino,2024
3.5,8.334,Fase 3 (7° e 8° ano),3U,RA-620,5.766892063566667,2.5,2.5,10.0,2010,5.886666667,7.51,2021,Quartzo,Pública,Aluno-620,3.9841269843333333,14,3U,0,Masculino,2024
2.0,8.334,Fase 5 (1° EM),4A,RA-1149,8.1371,6.0,6.0,5.0,2009,8.706,10.0,2023,Topázio,Pública,Aluno-1149,10.0,15,4A,-1,Feminino,2024
5.0,9.168,Fase 5 (1° EM),4A,RA-1558,7.643772047733333,5.5,5.5,5.0,2008,8.302,8.755,2024,Ametista,Pública,Aluno-1558,8.705360238666666,16,4A,-1,Masculino,2024
10.0,9.168,Fase 3 (7° e 8° ano),4A,RA-326,8.832389092333335,9.0,9.333333333333334,10.0,2010,8.704,6.26,2022,Topázio,Privada,Aluno-326,8.973112128333334,14,4A,1,Feminino,2024
8.0,7.5,Fase 3 (7° e 8° ano),4A,RA-339,7.711540746133334,7.0,8.166666666666666,10.0,2011,7.668,5.635,2021,Ametista,Pública,Aluno-339,7.155537064000001,13,4A,1,Feminino,2024
7.0,9.168,Fase 3 (7° e 8° ano),4A,RA-179,8.932712280733334,8.0,8.166666666666666,10.0,2010,8.44,9.38,2022,Topázio,Privada,Aluno-179,9.407894737,13,4A,1,Masculino,2024
8.0,7.917,Fase 5 (1° EM),4A,RA-1559,6.330428437666668,0.0,4.666666666666667,5.0,2009,7.604,6.885,2024,Agata,Pública,Aluno-1559,5.2929755216666665,15,4A,-1,Feminino,2024
7.0,9.585,Fase 3 (7° e 8° ano),4A,RA-332,8.421271701,7.0,7.0,10.0,2009,8.706,9.38,2021,Topázio,Privada - Programa de Apadrinhamento,Aluno-332,7.605358505000001,15,4A,1,Masculino,2024
6.0,9.168,Fase 3 (7° e 8° ano),4A,RA-1560,8.4721031746,8.5,8.166666666666666,10.0,2010,8.336,5.635,2024,Topázio,Privada,Aluno-1560,9.206349206333334,14,4A,1,Feminino,2024
8.0,8.751,Fase 5 (1° EM),4A,RA-1153,8.268876190466667,8.5,8.5,5.0,2009,9.074,5.635,2021,Topázio,Privada - Programa de Apadrinhamento,Aluno-1153,9.702380952333334,15,4A,-1,Feminino,2024
5.0,7.917,Fase 4 (9° ano),4A,RA-183,8.266902371533334,7.5,7.5,10.0,2009,8.372,6.26,2022,Topázio,Pública,Aluno-183,9.249011857666666,15,4A,0,Feminino,2024
5.0,8.334,Fase 5 (1° EM),4A,RA-199,7.419398245666667,9.0,7.166666666666667,5.0,2009,8.206,6.88,2022,Ametista,Privada,Aluno-199,7.554824561666667,15,4A,-1,Masculino,2024
8.5,9.585,Fase 5 (1° EM),4A,RA-1561,7.9402206349333335,8.5,9.0,5.0,2008,7.734,5.0,2024,Ametista,Pública,Aluno-1561,9.174603174666666,16,4A,-1,Masculino,2024
6.0,7.5,Fase 4 (9° ano),4A,RA-336,6.834286748466667,6.5,5.833333333333333,10.0,2009,7.196,6.26,2021,Agata,Pública,Aluno-336,5.512100409000001,15,4A,0,Masculino,2024
6.5,8.751,Fase 3 (7° e 8° ano),4A,RA-347,8.384742583733333,7.5,7.666666666666667,10.0,2010,7.766,6.885,2021,Topázio,Pública,Aluno-347,9.673046251999999,14,4A,1,Feminino,2024
5.0,7.918,Fase 6 (2° EM),4A,RA-397,6.807291921866668,4.5,5.666666666666667,5.0,2008,7.398,5.63,2021,Agata,Pública,Aluno-397,7.885292942666666,16,4A,-2,Feminino,2024
5.0,9.168,Fase 4 (9° ano),4B,RA-338,8.052795331466667,8.0,6.833333333333333,10.0,2010,8.8375,7.51,2021,Topázio,Pública,Aluno-338,7.441643324,14,4B,0,Masculino,2024
0.0,9.585,Fase 5 (1° EM),4B,RA-392,4.3639463364,2.0,1.0,5.0,2008,3.545,5.635,2022,Quartzo,Pública,Aluno-392,5.414731682,16,4B,-1,Masculino,2024
2.0,8.334,Fase 3 (7° e 8° ano),4B,RA-352,5.9794829346,5.5,3.1666666666666665,10.0,2011,6.7925,6.26,2021,Quartzo,Pública,Aluno-352,4.453748006333333,13,4B,1,Masculino,2024
0.5,6.25,Fase 6 (2° EM),4B,RA-1562,5.458833333333334,5.5,0.5,5.0,2008,6.8725,5.01,2024,Quartzo,Pública,Aluno-1562,8.666666666666666,16,4B,-2,Feminino,2024
2.0,9.168,Fase 3 (7° e 8° ano),4B,RA-367,7.209434085200001,5.5,5.0,10.0,2010,7.6275,6.26,2021,Ametista,Pública,Aluno-367,7.268170426,13,4B,1,Feminino,2024
5.0,8.751,Fase 5 (1° EM),4B,RA-1563,7.604211111133335,7.5,7.0,5.0,2009,8.46,7.51,2024,Ametista,Pública,Aluno-1563,8.305555555666666,15,4B,-1,Feminino,2024
1.0,8.334,Fase 5 (1° EM),4B,RA-1564,5.0761468806000005,3.5,2.1666666666666665,5.0,2009,5.2875,6.885,2024,Quartzo,Pública,Aluno-1564,4.942067736333334,15,4B,-1,Masculino,2024
7.0,0.0,Fase 5 (1° EM),4B,RA-1565,5.816448179266667,3.0,5.5,5.0,2008,6.0375,7.51,2024,Quartzo,Pública,Aluno-1565,8.102240896333333,16,4B,-1,Masculino,2024
3.0,9.168,Fase 6 (2° EM),4B,RA-1566,7.759243871133334,8.0,6.5,5.0,2007,8.335,7.51,2024,Ametista,Pública,Aluno-1566,9.247219355666667,17,4B,-2,Feminino,2024
5.0,8.334,Fase 6 (2° EM),4B,RA-1567,7.913942087533334,9.5,8.166666666666666,5.0,2008,8.335,7.51,2024,Ametista,Pública,Aluno-1567,8.771043771,16,4B,-2,Feminino,2024
1.0,8.334,Fase 3 (7° e 8° ano),4B,RA-356,6.627336016533334,7.0,5.333333333333333,10.0,2010,6.5375,5.635,2021,Agata,Pública,Aluno-356,6.656346749333334,14,4B,1,Masculino,2024
7.5,9.168,Fase 5 (1° EM),4B,RA-1568,7.8003261438000004,7.5,8.166666666666666,5.0,2009,8.5025,7.51,2024,Ametista,Pública,Aluno-1568,7.493464052333334,15,4B,-1,Feminino,2024
0.0,0.0,Fase 4 (9° ano),4B,RA-247,6.646485739800001,5.0,4.333333333333333,10.0,2009,8.5875,6.26,2021,Agata,Pública,Aluno-247,8.306595365666666,14,4B,0,Feminino,2024
