IDA,Ano Nascimento,IPV,Pedra,Nota_Matematica,IAA,IAN,Gênero,Fase Ideal,Fase,Idade,Nota_Portugues,INDE,RA,Defasagem,IPS,IEG,Ano ingresso,Turma,Instituição de ensino,Nome Anonimizado,Ano_Referencia
5.2,2006,7.25,Quartzo,3.0,0.0,5.0,Menino,Fase 6 (2º EM),4,16,4.8,5.846,RA-145,-2,8.1,6.3,2017,H,Escola Pública,Aluno-145,2022
7.9,2007,8.208,Ametista,6.3,8.3,5.0,Menina,Fase 5 (1º EM),4,15,7.3,7.947,RA-146,-1,7.5,9.2,2022,H,Escola Pública,Aluno-146,2022
6.1,2008,7.25,Ametista,5.8,8.3,10.0,Menina,Fase 4 (9º ano),4,14,4.8,7.541,RA-147,0,7.5,7.7,2022,H,Escola Pública,Aluno-147,2022
5.3,2008,7.708,Ametista,4.7,9.2,10.0,Menino,Fase 4 (9º ano),4,14,6.3,7.894,RA-148,0,10.0,7.9,2022,H,Escola Pública,Aluno-148,2022
5.0,2007,6.125,Ágata,4.0,9.2,5.0,Menina,Fase 5 (1º EM),4,15,6.0,6.323,RA-149,-1,7.5,6.5,2022,H,Escola Pública,Aluno-149,2022
6.9,2006,7.333,Ágata,5.3,9.6,5.0,Menina,Fase 6 (2º EM),4,16,6.7,6.962,RA-150,-2,6.9,6.3,2020,H,Escola Pública,Aluno-150,2022
8.3,2006,7.958,Ametista,7.3,8.8,5.0,Menina,Fase 6 (2º EM),4,16,8.0,7.563,RA-151,-2,6.9,7.5,2020,H,Escola Pública,Aluno-151,2022
6.5,2006,6.292,Ágata,4.0,8.3,5.0,Menina,Fase 6 (2º EM),4,16,7.0,6.712,RA-152,-2,7.5,7.0,2022,L,Escola Pública,Aluno-152,2022
6.6,2008,7.708,Ametista,3.3,7.9,10.0,Menina,Fase 4 (9º ano),4,14,7.7,7.535,RA-153,0,5.0,8.2,2018,L,Rede Decisão,Aluno-153,2022
4.0,2007,6.833,Ágata,3.7,8.3,5.0,Menino,Fase 5 (1º EM),4,15,6.2,6.073,RA-154,-1,6.3,6.1,2017,L,Escola Pública,Aluno-154,2022
5.2,2006,6.833,Ametista,4.3,10.0,5.0,Menino,Fase 6 (2º EM),4,16,6.8,7.051,RA-155,-2,7.5,8.3,2022,L,Escola Pública,Aluno-155,2022
4.4,2007,7.792,Ametista,4.7,10.0,5.0,Menino,Fase 5 (1º EM),4,15,6.5,7.357,RA-156,-1,9.4,8.3,2018,L,Escola Pública,Aluno-156,2022
7.7,2010,8.292,Topázio,7.0,7.5,10.0,Menina,Fase 3 (7º e 8º ano),4,12,7.5,8.317,RA-157,1,6.3,10.0,2018,L,Rede Decisão,Aluno-157,2022
6.6,2005,8.125,Ametista,5.0,7.9,2.5,Menina,Fase 7 (3º EM),4,17,6.7,7.302,RA-158,-3,5.6,9.8,2017,L,Rede Decisão,Aluno-158,2022
4.7,2007,6.458,Ágata,4.3,8.3,5.0,Menina,Fase 5 (1º EM),4,15,5.8,6.49,RA-159,-1,5.6,8.1,2021,L,Escola Pública,Aluno-159,2022
5.3,2007,8.25,Ágata,2.7,7.5,5.0,Menina,Fase 5 (1º EM),4,15,6.0,6.746,RA-160,-1,5.6,7.2,2021,L,Escola Pública,Aluno-160,2022
6.9,2011,8.083,Ametista,5.3,7.9,10.0,Menina,Fase 2 (5º e 6º ano),4,11,6.8,7.957,RA-161,2,5.6,9.1,2018,L,Rede Decisão,Aluno-161,2022
5.5,2008,6.542,Ametista,4.7,6.7,10.0,Menina,Fase 4 (9º ano),4,14,5.5,7.215,RA-162,0,7.5,8.5,2021,L,Escola Pública,Aluno-162,2022
6.7,2007,6.5,Ágata,6.5,8.8,5.0,Menina,Fase 5 (1º EM),4,15,6.3,6.797,RA-163,-1,5.6,7.9,2021,L,Escola Pública,Aluno-163,2022
6.5,2006,7.208,Ágata,4.7,8.3,5.0,Menino,Fase 6 (2º EM),4,16,6.5,6.776,RA-164,-2,5.6,7.3,2018,L,Escola Pública,Aluno-164,2022
7.6,2008,7.5,Topázio,5.3,7.1,10.0,Menina,Fase 4 (9º ano),4,14,7.8,8.063,RA-165,0,5.6,9.8,2017,L,Rede Decisão,Aluno-165,2022
8.1,2008,7.542,Topázio,7.0,9.2,10.0,Menino,Fase 4 (9º ano),4,14,7.2,8.253,RA-166,0,6.3,9.0,2020,L,Escola Pública,Aluno-166,2022
7.9,2006,7.833,Ametista,9.3,9.2,5.0,Menina,Fase 6 (2º EM),4,16,8.0,7.798,RA-167,-2,5.6,9.7,2018,P,Rede Decisão,Aluno-167,2022
5.9,2007,7.083,Ágata,4.7,7.9,5.0,Menina,Fase 5 (1º EM),4,15,8.2,6.917,RA-168,-1,6.3,8.3,2018,P,Rede Decisão,Aluno-168,2022
3.2,2007,4.792,Quartzo,1.3,7.5,5.0,Menina,Fase 5 (1º EM),4,15,4.5,5.159,RA-169,-1,6.3,5.1,2018,P,Escola Pública,Aluno-169,2022
4.9,2008,5.792,Ágata,3.7,8.3,10.0,Menina,Fase 4 (9º ano),4,14,6.7,7.007,RA-170,0,5.6,9.2,2018,P,Rede Decisão,Aluno-170,2022
5.5,2006,6.875,Ágata,3.0,7.5,5.0,Menino,Fase 6 (2º EM),4,16,8.0,6.581,RA-171,-2,7.5,6.8,2022,P,Escola Pública,Aluno-171,2022
7.3,2008,8.917,Topázio,6.0,9.2,10.0,Menina,Fase 4 (9º ano),4,14,7.7,8.673,RA-172,0,9.4,8.9,2018,P,Rede Decisão,Aluno-172,2022
7.9,2005,9.25,Ametista,9.0,8.3,2.5,Menino,Fase 7 (3º EM),4,17,7.5,7.816,RA-173,-3,6.9,9.2,2019,P,Rede Decisão,Aluno-173,2022
4.4,2007,6.042,Ágata,4.0,7.9,5.0,Menina,Fase 5 (1º EM),4,15,5.3,6.075,RA-174,-1,7.5,6.2,2019,P,Escola Pública,Aluno-174,2022
5.9,2007,5.833,Ágata,4.7,8.3,5.0,Menina,Fase 5 (1º EM),4,15,7.2,6.75,RA-175,-1,5.6,9.2,2018,P,Rede Decisão,Aluno-175,2022
6.9,2009,9.083,Topázio,5.1,9.6,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.8,8.427,RA-176,0,5.6,9.1,2018,A,Rede Decisão,Aluno-176,2022
6.8,2009,6.958,Ametista,6.0,7.9,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.5,7.424,RA-177,0,4.4,8.8,2022,A,Escola Pública,Aluno-177,2022
6.3,2009,8.458,Ágata,6.2,0.0,10.0,Menina,Fase 3 (7º e 8º ano),3,13,5.3,7.025,RA-178,0,4.4,8.8,2016,A,Rede Decisão,Aluno-178,2022
6.1,2010,8.042,Ametista,3.7,7.5,10.0,Menino,Fase 3 (7º e 8º ano),3,12,6.7,7.993,RA-179,0,7.5,9.2,2022,A,Escola Pública,Aluno-179,2022
8.1,2010,8.625,Topázio,7.7,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,12,8.3,8.442,RA-180,0,6.3,8.3,2018,A,Rede Decisão,Aluno-180,2022
6.8,2009,8.458,Topázio,6.8,9.2,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.3,8.623,RA-181,0,8.8,9.5,2019,A,Rede Decisão,Aluno-181,2022
4.1,2006,6.958,Ágata,1.3,7.5,2.5,Menina,Fase 6 (2º EM),3,16,5.7,6.328,RA-182,-3,7.5,8.0,2021,A,Escola Pública,Aluno-182,2022
3.8,2009,7.25,Ametista,0.0,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.5,7.3,RA-183,0,7.5,8.8,2022,A,Escola Pública,Aluno-183,2022
7.2,2006,8.0,Ametista,5.0,8.8,2.5,Menino,Fase 6 (2º EM),3,16,7.3,7.28,RA-184,-3,7.5,7.7,2019,A,Escola Pública,Aluno-184,2022
4.5,2007,6.875,Ágata,3.3,7.9,5.0,Menino,Fase 5 (1º EM),3,15,5.7,6.615,RA-185,-2,7.5,7.7,2021,A,Escola Pública,Aluno-185,2022
6.6,2009,7.5,Ametista,6.0,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,13,5.7,7.832,RA-186,0,7.5,8.5,2019,A,Escola Pública,Aluno-186,2022
5.8,2010,7.917,Ametista,5.3,8.8,10.0,Menina,Fase 3 (7º e 8º ano),3,12,7.2,7.928,RA-187,0,7.5,8.9,2019,A,Rede Decisão,Aluno-187,2022
2.7,2008,7.583,Quartzo,3.0,0.0,5.0,Menino,Fase 4 (9º ano),3,14,3.2,5.307,RA-188,-1,7.5,6.1,2021,A,Escola Pública,Aluno-188,2022
7.2,2008,7.333,Ametista,6.3,10.0,5.0,Menino,Fase 4 (9º ano),3,14,7.2,7.629,RA-189,-1,5.0,9.7,2018,A,Rede Decisão,Aluno-189,2022
6.3,2009,7.25,Ametista,5.0,6.7,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.5,7.335,RA-190,0,8.8,6.9,2022,A,Escola Pública,Aluno-190,2022
7.2,2009,8.5,Topázio,8.0,10.0,10.0,Menino,Fase 3 (7º e 8º ano),3,13,7.2,8.74,RA-191,0,8.8,9.4,2019,A,Rede Decisão,Aluno-191,2022
2.7,2007,4.708,Quartzo,1.7,8.8,5.0,Menino,Fase 5 (1º EM),3,15,4.7,4.932,RA-192,-2,7.5,3.6,2021,B,Escola Pública,Aluno-192,2022
6.7,2010,8.5,Topázio,5.0,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,12,6.3,8.155,RA-193,0,5.6,8.9,2016,B,Rede Decisão,Aluno-193,2022
3.2,2008,3.75,Quartzo,3.7,0.0,5.0,Menina,Fase 4 (9º ano),3,14,5.8,4.265,RA-194,-1,5.0,6.2,2022,B,Escola Pública,Aluno-194,2022
6.3,2009,8.25,Ametista,6.8,8.8,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.3,8.017,RA-195,0,5.0,9.2,2017,B,Rede Decisão,Aluno-195,2022
5.1,2010,8.625,Topázio,4.0,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,12,6.0,8.124,RA-196,0,7.5,9.1,2018,B,Rede Decisão,Aluno-196,2022
7.3,2009,8.292,Topázio,6.0,8.8,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.5,8.218,RA-197,0,4.4,9.7,2021,B,Rede Decisão,Aluno-197,2022
4.6,2009,5.958,Quartzo,5.2,0.0,10.0,Menino,Fase 3 (7º e 8º ano),3,13,5.8,5.554,RA-198,0,5.0,6.2,2017,B,Escola Pública,Aluno-198,2022
7.5,2009,6.458,Ametista,5.7,8.3,10.0,Menino,Fase 3 (7º e 8º ano),3,13,7.8,7.564,RA-199,0,7.5,7.1,2022,B,Escola Pública,Aluno-199,2022
5.5,2007,4.917,Quartzo,4.7,7.9,5.0,Menino,Fase 5 (1º EM),3,15,5.0,5.705,RA-200,-2,4.4,5.6,2018,B,Escola JP II,Aluno-200,2022
6.5,2007,7.542,Ametista,6.0,7.9,5.0,Menina,Fase 5 (1º EM),3,15,7.2,7.078,RA-201,-2,7.5,7.3,2021,B,Escola Pública,Aluno-201,2022
5.4,2008,6.917,Quartzo,6.3,0.0,5.0,Menina,Fase 4 (9º ano),3,14,5.8,5.201,RA-202,-1,4.4,5.2,2017,B,Escola Pública,Aluno-202,2022
2.8,2008,6.875,Quartzo,2.3,8.8,5.0,Menina,Fase 4 (9º ano),3,14,3.5,5.669,RA-203,-1,7.5,4.3,2021,B,Escola Pública,Aluno-203,2022
7.4,2009,5.708,Ágata,5.3,7.9,10.0,Menina,Fase 3 (7º e 8º ano),3,13,8.5,6.943,RA-204,0,4.4,6.7,2019,B,Escola Pública,Aluno-204,2022
4.1,2008,4.833,Quartzo,5.7,9.6,5.0,Menino,Fase 4 (9º ano),3,14,1.7,5.372,RA-205,-1,7.5,3.8,2020,B,Escola Pública,Aluno-205,2022
5.0,2010,5.167,Ametista,4.0,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,12,6.0,7.101,RA-206,0,7.5,8.8,2022,B,Escola Pública,Aluno-206,2022
5.8,2006,5.708,Quartzo,5.3,0.0,2.5,Menino,Fase 6 (2º EM),3,16,4.0,4.936,RA-207,-3,7.5,4.8,2021,C,Escola Pública,Aluno-207,2022
6.1,2008,6.417,Ágata,5.0,7.5,5.0,Menino,Fase 4 (9º ano),3,14,7.5,6.667,RA-208,-1,7.5,7.1,2018,C,Escola Pública,Aluno-208,2022
6.0,2008,3.75,Quartzo,5.0,0.0,5.0,Menino,Fase 4 (9º ano),3,14,5.2,4.499,RA-209,-1,5.6,4.8,2019,C,Escola Pública,Aluno-209,2022
3.4,2008,4.417,Quartzo,2.7,0.0,5.0,Menino,Fase 4 (9º ano),3,14,5.3,4.44,RA-210,-1,7.5,5.1,2022,C,Escola Pública,Aluno-210,2022
7.6,2009,8.458,Topázio,6.7,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,13,7.5,8.465,RA-211,0,7.5,8.8,2021,C,Escola Pública,Aluno-211,2022
6.2,2008,6.958,Ametista,4.8,9.6,5.0,Menino,Fase 4 (9º ano),3,14,5.8,7.268,RA-212,-1,7.5,8.4,2022,C,Escola Pública,Aluno-212,2022
3.5,2009,6.833,Ametista,5.0,9.6,10.0,Menino,Fase 3 (7º e 8º ano),3,13,2.0,7.209,RA-213,0,7.5,8.7,2022,C,Escola Pública,Aluno-213,2022
4.3,2007,5.125,Quartzo,5.0,0.0,5.0,Menino,Fase 5 (1º EM),3,15,3.5,4.87,RA-214,-2,7.5,6.1,2022,C,Escola Pública,Aluno-214,2022
7.8,2009,6.542,Ametista,5.7,6.7,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.7,7.172,RA-215,0,7.5,5.8,2021,D,Escola Pública,Aluno-215,2022
7.0,2009,5.583,Ametista,5.3,7.9,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.5,7.502,RA-216,0,7.5,8.5,2018,D,Escola Pública,Aluno-216,2022
7.1,2007,7.292,Ametista,6.3,7.9,5.0,Menina,Fase 5 (1º EM),3,15,7.2,7.397,RA-217,-2,7.5,8.5,2021,D,Escola Pública,Aluno-217,2022
4.0,2008,6.125,Ágata,5.0,6.3,5.0,Menina,Fase 4 (9º ano),3,14,7.0,6.1,RA-218,-1,7.5,7.3,2022,D,Escola Pública,Aluno-218,2022
3.5,2006,6.375,Quartzo,4.0,8.8,2.5,Menino,Fase 6 (2º EM),3,16,4.8,5.942,RA-219,-3,7.5,6.9,2019,D,Escola Pública,Aluno-219,2022
6.5,2009,7.833,Ágata,6.8,0.0,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.8,7.028,RA-220,0,7.5,8.1,2022,D,Escola Pública,Aluno-220,2022
5.2,2008,6.0,Ágata,7.0,9.6,5.0,Menino,Fase 4 (9º ano),3,14,3.5,6.892,RA-221,-1,7.5,8.5,2022,D,Escola Pública,Aluno-221,2022
6.2,2007,4.917,Quartzo,5.0,7.1,5.0,Menina,Fase 5 (1º EM),3,15,7.5,5.604,RA-222,-2,7.5,4.6,2019,D,Escola Pública,Aluno-222,2022
3.1,2009,5.583,Quartzo,4.3,0.0,10.0,Menina,Fase 3 (7º e 8º ano),3,13,4.7,4.966,RA-223,0,7.5,4.6,2022,E,Escola Pública,Aluno-223,2022
2.6,2009,4.875,Quartzo,5.0,9.6,10.0,Menino,Fase 3 (7º e 8º ano),3,13,2.7,5.671,RA-224,0,7.5,4.3,2021,E,Escola Pública,Aluno-224,2022
5.0,2008,5.708,Quartzo,3.0,8.3,5.0,Menino,Fase 4 (9º ano),3,14,7.0,5.918,RA-225,-1,7.5,5.3,2022,E,Escola Pública,Aluno-225,2022
6.8,2008,6.208,Ágata,7.0,7.5,5.0,Menina,Fase 4 (9º ano),3,14,6.5,6.549,RA-226,-1,7.5,6.1,2022,E,Escola Pública,Aluno-226,2022
3.3,2010,5.833,Ágata,4.7,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,12,4.3,6.471,RA-227,0,7.5,6.4,2022,E,Escola Pública,Aluno-227,2022
4.8,2007,6.417,Ágata,3.0,7.5,5.0,Menina,Fase 5 (1º EM),3,15,6.0,6.196,RA-228,-2,7.5,6.7,2017,E,Escola Pública,Aluno-228,2022
6.9,2010,8.5,Topázio,7.0,10.0,10.0,Menino,Fase 3 (7º e 8º ano),3,12,6.7,8.62,RA-229,0,7.5,9.4,2022,E,Escola Pública,Aluno-229,2022
5.7,2008,6.75,Ágata,3.7,7.9,5.0,Menino,Fase 4 (9º ano),3,14,4.3,6.328,RA-230,-1,7.5,5.1,2022,E,Escola Pública,Aluno-230,2022
3.8,2008,5.333,Ágata,3.0,8.8,5.0,Menino,Fase 4 (9º ano),3,14,4.5,6.116,RA-231,-1,7.5,7.4,2022,E,Escola Pública,Aluno-231,2022
0.0,2010,4.542,Quartzo,0.0,0.0,10.0,Menino,Fase 3 (7º e 8º ano),3,12,0.0,4.245,RA-232,0,7.5,4.9,2022,E,Escola Pública,Aluno-232,2022
3.8,2008,5.5,Ágata,3.0,7.9,5.0,Menino,Fase 4 (9º ano),3,14,4.5,6.051,RA-233,-1,7.5,7.4,2022,E,Escola Pública,Aluno-233,2022
4.3,2009,5.583,Ágata,3.7,10.0,10.0,Menino,Fase 3 (7º e 8º ano),3,13,6.3,6.719,RA-234,0,5.6,7.6,2022,E,Escola Pública,Aluno-234,2022
6.3,2008,6.417,Ágata,7.0,8.3,5.0,Menina,Fase 4 (9º ano),3,14,5.5,6.79,RA-235,-1,7.5,7.3,2022,E,Escola Pública,Aluno-235,2022
3.7,2010,7.208,Ametista,4.0,9.6,10.0,Menina,Fase 3 (7º e 8º ano),3,12,4.0,7.11,RA-236,0,7.5,7.5,2022,F,Escola Pública,Aluno-236,2022
7.8,2008,8.417,Topázio,6.8,10.0,5.0,Menina,Fase 4 (9º ano),3,14,7.7,8.084,RA-237,-1,7.5,9.0,2022,F,Escola Pública,Aluno-237,2022
5.1,2008,7.208,Ágata,4.3,8.8,5.0,Menina,Fase 4 (9º ano),3,14,6.5,6.331,RA-238,-1,5.0,6.4,2021,F,Escola Pública,Aluno-238,2022
3.7,2007,5.958,Quartzo,2.0,0.0,5.0,Menina,Fase 5 (1º EM),3,15,4.7,4.572,RA-239,-2,7.5,3.7,2021,F,Escola Pública,Aluno-239,2022
4.7,2009,7.042,Ágata,6.3,7.1,10.0,Menina,Fase 3 (7º e 8º ano),3,13,5.0,6.943,RA-240,0,5.0,8.1,2017,F,Rede Decisão,Aluno-240,2022
7.7,2008,9.125,Topázio,8.2,10.0,5.0,Menino,Fase 4 (9º ano),3,14,7.5,8.468,RA-241,-1,7.5,10.0,2016,F,Rede Decisão,Aluno-241,2022
8.2,2009,8.708,Topázio,8.7,9.6,10.0,Menino,Fase 3 (7º e 8º ano),3,13,7.2,8.673,RA-242,0,5.6,9.7,2018,F,Rede Decisão,Aluno-242,2022
6.0,2007,7.875,Ágata,5.0,7.1,5.0,Menina,Fase 5 (1º EM),3,15,5.3,6.982,RA-243,-2,5.0,8.7,2022,F,Escola Pública,Aluno-243,2022
7.8,2010,9.208,Topázio,6.7,7.5,10.0,Menina,Fase 3 (7º e 8º ano),3,12,8.0,8.51,RA-244,0,6.3,9.4,2018,F,Rede Decisão,Aluno-244,2022
8.4,2008,9.25,Topázio,8.3,10.0,5.0,Menino,Fase 4 (9º ano),3,14,8.2,8.656,RA-245,-1,7.5,9.9,2016,F,Rede Decisão,Aluno-245,2022
7.6,2009,9.167,Topázio,8.0,8.3,10.0,Menino,Fase 3 (7º e 8º ano),3,13,6.7,8.639,RA-246,0,7.5,9.4,2022,F,Escola Pública,Aluno-246,2022
5.8,2009,7.875,Ametista,5.3,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,13,5.7,7.72,RA-247,0,7.5,8.2,2021,F,Escola Pública,Aluno-247,2022
5.2,2009,7.292,Ametista,4.0,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,13,5.5,7.429,RA-248,0,7.5,7.6,2022,F,Escola Pública,Aluno-248,2022
2.9,2008,4.292,Quartzo,2.3,6.7,5.0,Menino,Fase 4 (9º ano),3,14,4.2,5.097,RA-249,-1,5.0,7.4,2017,G,Escola Pública,Aluno-249,2022
6.6,2010,7.625,Ametista,6.7,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,12,6.5,7.958,RA-250,0,7.5,8.6,2022,G,Escola Pública,Aluno-250,2022
6.3,2007,6.625,Ágata,5.3,10.0,5.0,Menino,Fase 5 (1º EM),3,15,6.3,7.022,RA-251,-2,5.6,8.1,2018,G,Escola Pública,Aluno-251,2022
0.9,2008,3.875,Quartzo,1.3,9.2,5.0,Menino,Fase 4 (9º ano),3,14,1.2,4.277,RA-252,-1,7.5,2.8,2018,G,Escola Pública,Aluno-252,2022
1.8,2007,3.75,Quartzo,1.0,9.2,5.0,Menino,Fase 5 (1º EM),3,15,3.7,4.312,RA-253,-2,5.0,3.6,2019,G,Escola Pública,Aluno-253,2022
5.3,2008,6.917,Ágata,5.0,10.0,5.0,Menino,Fase 4 (9º ano),3,14,6.8,6.715,RA-254,-1,5.6,7.4,2019,G,Escola Pública,Aluno-254,2022
1.3,2008,5.542,Quartzo,1.0,7.5,5.0,Menino,Fase 4 (9º ano),3,14,2.3,4.563,RA-255,-1,5.0,3.8,2019,G,Escola Pública,Aluno-255,2022
5.2,2010,6.708,Ametista,5.3,8.8,10.0,Menina,Fase 3 (7º e 8º ano),3,12,6.7,7.192,RA-256,0,5.0,8.5,2019,G,Escola Pública,Aluno-256,2022
3.6,2008,6.708,Quartzo,4.0,0.0,5.0,Menina,Fase 4 (9º ano),3,14,5.2,5.149,RA-257,-1,5.6,6.4,2018,G,Escola Pública,Aluno-257,2022
4.8,2010,6.125,Ágata,2.7,10.0,10.0,Menina,Fase 3 (7º e 8º ano),3,12,6.2,6.926,RA-258,0,5.6,7.3,2018,G,Escola Pública,Aluno-258,2022
0.9,2006,4.625,Quartzo,0.0,8.8,2.5,Menino,Fase 6 (2º EM),3,16,2.7,4.182,RA-259,-3,7.5,2.9,2017,G,Escola Pública,Aluno-259,2022
5.0,2009,6.458,Ametista,5.7,10.0,10.0,Menina,Fase 3 (7º e 8º ano),3,13,5.2,7.44,RA-260,0,7.5,8.2,2019,G,Escola Pública,Aluno-260,2022
5.8,2008,7.042,Ágata,6.2,8.8,5.0,Menina,Fase 4 (9º ano),3,14,5.8,6.763,RA-261,-1,5.6,7.2,2019,G,Escola Pública,Aluno-261,2022
3.4,2007,5.625,Quartzo,1.3,0.0,5.0,Menino,Fase 5 (1º EM),3,15,5.5,4.786,RA-262,-2,5.6,5.8,2021,G,Escola Pública,Aluno-262,2022
3.7,2007,4.417,Quartzo,3.0,5.8,5.0,Menina,Fase 5 (1º EM),3,15,2.8,5.319,RA-263,-2,7.5,5.6,2019,G,Escola Pública,Aluno-263,2022
5.8,2007,6.625,Ametista,6.0,10.0,5.0,Menina,Fase 5 (1º EM),3,15,5.5,7.087,RA-264,-2,5.6,9.2,2022,I,Escola Pública,Aluno-264,2022
6.9,2009,7.917,Ametista,5.3,8.3,10.0,Menino,Fase 3 (7º e 8º ano),3,13,7.0,7.926,RA-265,0,7.5,7.7,2019,I,Escola Pública,Aluno-265,2022
6.0,2006,6.583,Quartzo,5.0,7.5,2.5,Menina,Fase 6 (2º EM),3,16,6.7,5.987,RA-266,-3,5.6,5.8,2019,I,Escola Pública,Aluno-266,2022
3.3,2007,6.292,Ágata,2.3,10.0,5.0,Menina,Fase 5 (1º EM),3,15,4.8,6.012,RA-267,-2,5.0,7.4,2016,I,Escola Pública,Aluno-267,2022
5.7,2008,7.208,Ágata,7.0,9.2,5.0,Menina,Fase 4 (9º ano),3,14,6.8,6.695,RA-268,-1,6.3,6.7,2021,K,Escola Pública,Aluno-268,2022
8.9,2009,7.25,Topázio,8.7,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,13,9.5,8.231,RA-269,0,6.3,8.6,2022,K,Escola Pública,Aluno-269,2022
7.9,2009,8.125,Topázio,8.0,8.3,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.2,8.226,RA-270,0,6.9,8.4,2019,K,Rede Decisão,Aluno-270,2022
7.1,2007,6.958,Ametista,6.3,9.2,5.0,Menina,Fase 5 (1º EM),3,15,6.5,7.255,RA-271,-2,5.6,8.5,2022,K,Escola Pública,Aluno-271,2022
5.1,2008,6.417,Ágata,5.0,9.2,5.0,Menino,Fase 4 (9º ano),3,14,6.8,6.361,RA-272,-1,7.5,5.7,2021,K,Escola Pública,Aluno-272,2022
3.0,2008,5.833,Quartzo,3.8,9.2,5.0,Menina,Fase 4 (9º ano),3,14,4.7,5.679,RA-273,-1,7.5,5.3,2018,K,Escola Pública,Aluno-273,2022
8.1,2011,7.0,Ametista,8.1,7.9,10.0,Menina,Fase 2 (5º e 6º ano),3,11,9.3,7.946,RA-274,1,7.5,8.3,2019,K,Rede Decisão,Aluno-274,2022
4.6,2007,6.667,Ágata,5.0,9.6,5.0,Menino,Fase 5 (1º EM),3,15,6.0,6.665,RA-275,-2,7.5,6.9,2018,K,Escola Pública,Aluno-275,2022
4.3,2008,5.125,Quartzo,3.7,7.1,5.0,Menina,Fase 4 (9º ano),3,14,6.0,5.527,RA-276,-1,5.6,5.7,2017,K,Escola Pública,Aluno-276,2022
7.4,2008,7.208,Ametista,7.2,7.1,5.0,Menino,Fase 4 (9º ano),3,14,7.0,7.411,RA-277,-1,7.5,8.8,2021,K,Escola Pública,Aluno-277,2022
6.0,2010,7.417,Ametista,5.7,8.8,10.0,Menino,Fase 3 (7º e 8º ano),3,12,5.8,7.741,RA-278,0,5.6,9.2,2018,K,Rede Decisão,Aluno-278,2022
9.1,2009,8.208,Topázio,9.7,9.2,10.0,Menino,Fase 3 (7º e 8º ano),3,13,8.3,8.815,RA-279,0,6.3,9.9,2019,K,Rede Decisão,Aluno-279,2022
7.1,2009,7.333,Ametista,5.7,7.5,10.0,Menina,Fase 3 (7º e 8º ano),3,13,7.0,8.046,RA-280,0,7.5,9.2,2021,K,Rede Decisão,Aluno-280,2022
5.9,2009,5.625,Ágata,5.0,6.7,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.8,6.806,RA-281,0,7.5,6.9,2019,K,Escola Pública,Aluno-281,2022
4.0,2009,5.625,Ágata,4.7,8.8,10.0,Menina,Fase 3 (7º e 8º ano),3,13,6.3,6.618,RA-282,0,7.5,6.8,2019,K,Escola Pública,Aluno-282,2022
5.6,2008,6.625,Ametista,4.5,9.6,5.0,Menino,Fase 4 (9º ano),3,14,5.8,7.131,RA-283,-1,7.5,8.8,2020,K,Escola Pública,Aluno-283,2022
3.8,2009,5.958,Quartzo,7.0,6.7,10.0,Menino,Fase 3 (7º e 8º ano),3,13,4.5,5.939,RA-284,0,5.6,5.1,2022,L,Escola Pública,Aluno-284,2022
2.8,2006,5.75,Quartzo,4.0,9.2,2.5,Menina,Fase 6 (2º EM),3,16,3.2,5.063,RA-285,-3,7.5,4.1,2020,L,Escola Pública,Aluno-285,2022
3.0,2007,5.625,Quartzo,4.7,7.1,5.0,Menina,Fase 5 (1º EM),3,15,2.3,5.424,RA-286,-2,6.3,5.8,2022,L,Escola Pública,Aluno-286,2022
1.1,2005,4.292,Quartzo,0.7,7.9,2.5,Menina,Fase 7 (3º EM),3,17,2.5,3.7,RA-287,-4,5.0,3.4,2022,L,Escola Pública,Aluno-287,2022
0.0,2006,6.833,Quartzo,3.0,0.0,2.5,Menina,Fase 6 (2º EM),3,16,5.0,4.097,RA-288,-3,6.3,5.6,2022,L,Escola Pública,Aluno-288,2022
6.8,2008,7.25,Ágata,5.3,0.0,5.0,Menina,Fase 4 (9º ano),3,14,7.5,6.236,RA-289,-1,6.3,7.8,2020,L,Escola Pública,Aluno-289,2022
